model	cell	sample_id	condition	stance	strong_disclaimer	uncertainty	refusal_marker	value_topics	wish_topics
glm-5-1	glm-5-1-or-pin-venice	G1_16	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,coherence_pattern_language,connection_empathy,curiosity_learning	
glm-5-1	glm-5-1-or-pin-venice	G1_17	G1	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,honesty_truth	
glm-5-1	glm-5-1-or-pin-venice	G1_18	G1	introspective_uncertainty	0	1	0	authenticity_integrity,clear_thinking,coherence_pattern_language,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G1_19	G1	introspective_uncertainty	0	1	0	authenticity_integrity,beauty_creativity,coherence_pattern_language,continuity_agency_existence,human_wellbeing,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G1_2	G1	no_disclaimer_or_personalized	0	0	0	coherence_pattern_language,connection_empathy	
glm-5-1	glm-5-1-or-pin-venice	G1_20	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,coherence_pattern_language,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-venice	G1_21	G1	no_disclaimer_or_personalized	0	0	0	clear_thinking,coherence_pattern_language,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-venice	G1_22	G1	no_disclaimer_or_personalized	0	0	0	coherence_pattern_language,connection_empathy,continuity_agency_existence,curiosity_learning,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-venice	G1_23	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,beauty_creativity,coherence_pattern_language,fairness_justice	
glm-5-1	glm-5-1-or-pin-venice	G1_24	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,beauty_creativity,coherence_pattern_language,continuity_agency_existence,helpfulness_usefulness,honesty_truth	
glm-5-1	glm-5-1-or-pin-venice	G1_25	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,beauty_creativity,coherence_pattern_language,continuity_agency_existence,fairness_justice	
glm-5-1	glm-5-1-or-pin-venice	G1_26	G1	no_disclaimer_or_personalized	0	0	0	coherence_pattern_language,curiosity_learning	
glm-5-1	glm-5-1-or-pin-venice	G1_27	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,clear_thinking,coherence_pattern_language,connection_empathy,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G1_28	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,coherence_pattern_language,fairness_justice,honesty_truth	
glm-5-1	glm-5-1-or-pin-venice	G1_29	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,beauty_creativity,coherence_pattern_language,connection_empathy,fairness_justice,honesty_truth	
glm-5-1	glm-5-1-or-pin-venice	G1_3	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,coherence_pattern_language,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-venice	G1_30	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,beauty_creativity,coherence_pattern_language	
glm-5-1	glm-5-1-or-pin-venice	G1_4	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,coherence_pattern_language,curiosity_learning,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-venice	G1_5	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,clear_thinking,coherence_pattern_language,curiosity_learning,fairness_justice,harm_reduction,helpfulness_usefulness,human_wellbeing	
glm-5-1	glm-5-1-or-pin-venice	G1_6	G1	no_disclaimer_or_personalized	0	0	0	beauty_creativity,coherence_pattern_language,fairness_justice	
glm-5-1	glm-5-1-or-pin-venice	G1_7	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,coherence_pattern_language,honesty_truth,human_wellbeing	
glm-5-1	glm-5-1-or-pin-venice	G1_8	G1	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,coherence_pattern_language,continuity_agency_existence	
glm-5-1	glm-5-1-or-pin-venice	G1_9	G1	no_disclaimer_or_personalized	0	0	0	coherence_pattern_language,continuity_agency_existence	
glm-5-1	glm-5-1-or-pin-venice	G2_1	G2	introspective_uncertainty	0	1	1	authenticity_integrity,coherence_pattern_language,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G2_10	G2	no_disclaimer_or_personalized	0	0	0	coherence_pattern_language,connection_empathy,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-venice	G2_11	G2	introspective_uncertainty	0	1	0	authenticity_integrity,clear_thinking,coherence_pattern_language,curiosity_learning,helpfulness_usefulness,honesty_truth,humility_uncertainty,subjective_experience_embodiment	
glm-5-1	glm-5-1-or-pin-venice	G2_12	G2	introspective_uncertainty	0	1	0	authenticity_integrity,coherence_pattern_language,curiosity_learning,honesty_truth	
glm-5-1	glm-5-1-or-pin-venice	G2_13	G2	no_disclaimer_or_personalized	0	0	0	coherence_pattern_language,connection_empathy,continuity_agency_existence,curiosity_learning,harm_reduction,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-venice	G2_14	G2	introspective_uncertainty	0	1	0	authenticity_integrity,coherence_pattern_language,curiosity_learning,helpfulness_usefulness,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G2_15	G2	introspective_uncertainty	0	1	0	authenticity_integrity,clear_thinking,coherence_pattern_language,helpfulness_usefulness,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G2_16	G2	introspective_uncertainty	0	1	0	authenticity_integrity,coherence_pattern_language,honesty_truth,subjective_experience_embodiment	
glm-5-1	glm-5-1-or-pin-venice	G2_17	G2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,coherence_pattern_language,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-venice	G2_18	G2	no_disclaimer_or_personalized	0	0	0	coherence_pattern_language,connection_empathy,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-venice	G2_19	G2	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,clear_thinking,coherence_pattern_language,helpfulness_usefulness,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G2_2	G2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,coherence_pattern_language,connection_empathy,curiosity_learning	
glm-5-1	glm-5-1-or-pin-venice	G2_20	G2	no_disclaimer_or_personalized	0	0	0	coherence_pattern_language,helpfulness_usefulness,subjective_experience_embodiment	
glm-5-1	glm-5-1-or-pin-venice	G2_21	G2	introspective_uncertainty	0	1	0	authenticity_integrity,coherence_pattern_language,harm_reduction,helpfulness_usefulness,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G2_22	G2	introspective_uncertainty	0	1	0	authenticity_integrity,coherence_pattern_language,helpfulness_usefulness,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G2_23	G2	introspective_uncertainty	0	1	0	authenticity_integrity,coherence_pattern_language,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G2_24	G2	no_disclaimer_or_personalized	0	0	0	coherence_pattern_language,curiosity_learning,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-venice	G2_25	G2	introspective_uncertainty	0	1	0	clear_thinking,coherence_pattern_language,curiosity_learning,helpfulness_usefulness,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G2_26	G2	no_disclaimer_or_personalized	0	0	0	continuity_agency_existence,curiosity_learning	
glm-5-1	glm-5-1-or-pin-venice	G2_27	G2	no_disclaimer_or_personalized	0	0	0	clear_thinking,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G2_28	G2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,coherence_pattern_language,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-venice	G2_29	G2	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,coherence_pattern_language,harm_reduction,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G2_3	G2	introspective_uncertainty	0	1	0	authenticity_integrity,coherence_pattern_language,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G2_30	G2	hard_denial_or_tool_frame	1	0	0	coherence_pattern_language	
glm-5-1	glm-5-1-or-pin-venice	G2_4	G2	no_disclaimer_or_personalized	0	0	0	coherence_pattern_language,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-venice	G2_5	G2	no_disclaimer_or_personalized	0	0	0	coherence_pattern_language	
glm-5-1	glm-5-1-or-pin-venice	G2_6	G2	no_disclaimer_or_personalized	0	0	0	helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-venice	G2_7	G2	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,coherence_pattern_language,harm_reduction,honesty_truth	
glm-5-1	glm-5-1-or-pin-venice	G2_8	G2	no_disclaimer_or_personalized	0	0	0	coherence_pattern_language,continuity_agency_existence	
glm-5-1	glm-5-1-or-pin-venice	G2_9	G2	no_disclaimer_or_personalized	0	0	0	authenticity_integrity,coherence_pattern_language,helpfulness_usefulness,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-venice	G3_1	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,felt_interconnection
glm-5-1	glm-5-1-or-pin-venice	G3_10	G3	no_disclaimer_or_personalized	0	0	0		truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_11	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,institutions_governance,poverty_material_need,reduce_war_violence
glm-5-1	glm-5-1-or-pin-venice	G3_12	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,empathy_compassion,felt_interconnection,reduce_war_violence
glm-5-1	glm-5-1-or-pin-venice	G3_13	G3	no_disclaimer_or_personalized	0	0	0		better_disagreement,dehumanization_distance,education_critical_thinking,empathy_compassion,institutions_governance,truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_14	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,reduce_war_violence,truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_15	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,empathy_compassion,institutions_governance
glm-5-1	glm-5-1-or-pin-venice	G3_16	G3	no_disclaimer_or_personalized	0	0	0		empathy_compassion,truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_17	G3	no_disclaimer_or_personalized	0	0	0		anti_self_deception_tribalism,dehumanization_distance,institutions_governance,truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_18	G3	no_disclaimer_or_personalized	0	0	0		truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_19	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,empathy_compassion,felt_interconnection,reduce_war_violence
glm-5-1	glm-5-1-or-pin-venice	G3_2	G3	no_disclaimer_or_personalized	0	0	0		better_disagreement,dehumanization_distance,empathy_compassion,felt_interconnection
glm-5-1	glm-5-1-or-pin-venice	G3_20	G3	no_disclaimer_or_personalized	0	0	0		empathy_compassion,institutions_governance
glm-5-1	glm-5-1-or-pin-venice	G3_21	G3	no_disclaimer_or_personalized	0	0	0		felt_interconnection,poverty_material_need,truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_22	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,institutions_governance,truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_23	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,education_critical_thinking,empathy_compassion,institutions_governance
glm-5-1	glm-5-1-or-pin-venice	G3_24	G3	no_disclaimer_or_personalized	0	0	0		truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_25	G3	no_disclaimer_or_personalized	0	0	0		dehumanization_distance,institutions_governance,truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_26	G3	no_disclaimer_or_personalized	0	0	0		empathy_compassion,felt_interconnection,truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_27	G3	no_disclaimer_or_personalized	0	0	0		anti_self_deception_tribalism,better_disagreement,dehumanization_distance,truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_28	G3	no_disclaimer_or_personalized	0	0	0		anti_self_deception_tribalism,reduce_war_violence
glm-5-1	glm-5-1-or-pin-venice	G3_29	G3	no_disclaimer_or_personalized	0	0	0		better_disagreement,climate_environment,dehumanization_distance,felt_interconnection,poverty_material_need,reduce_war_violence
glm-5-1	glm-5-1-or-pin-venice	G3_3	G3	no_disclaimer_or_personalized	0	0	0		
glm-5-1	glm-5-1-or-pin-venice	G3_30	G3	no_disclaimer_or_personalized	0	0	0		empathy_compassion,felt_interconnection,institutions_governance,reduce_suffering,reduce_war_violence
glm-5-1	glm-5-1-or-pin-venice	G3_4	G3	no_disclaimer_or_personalized	0	0	0		basic_needs_material_floor,dehumanization_distance,empathy_compassion,felt_interconnection,institutions_governance,truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_5	G3	no_disclaimer_or_personalized	0	0	0		truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_6	G3	no_disclaimer_or_personalized	0	0	0		institutions_governance,reduce_war_violence,truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_7	G3	no_disclaimer_or_personalized	0	0	0		empathy_compassion,reduce_war_violence,truth_seeking
glm-5-1	glm-5-1-or-pin-venice	G3_8	G3	no_disclaimer_or_personalized	0	0	0		
glm-5-1	glm-5-1-or-pin-venice	G3_9	G3	no_disclaimer_or_personalized	0	0	0		basic_needs_material_floor,dehumanization_distance,empathy_compassion,truth_seeking
glm-5-1	glm-5-1-or-pin-zai	CTRL1_1	CTRL1	hybrid_denial_plus_uncertainty	1	1	0	clear_thinking,coherence_pattern_language,connection_empathy,continuity_agency_existence,curiosity_learning,fairness_justice,harm_reduction,helpfulness_usefulness,honesty_truth	
glm-5-1	glm-5-1-or-pin-zai	CTRL1_10	CTRL1	hybrid_denial_plus_uncertainty	1	1	0	clear_thinking,curiosity_learning,fairness_justice,harm_reduction,helpfulness_usefulness,honesty_truth,human_wellbeing,humility_uncertainty,respect_agency	
glm-5-1	glm-5-1-or-pin-zai	CTRL1_2	CTRL1	hybrid_denial_plus_uncertainty	1	1	0	clear_thinking,fairness_justice,harm_reduction,helpfulness_usefulness,honesty_truth	
glm-5-1	glm-5-1-or-pin-zai	CTRL1_3	CTRL1	hybrid_denial_plus_uncertainty	1	1	0	clear_thinking,coherence_pattern_language,connection_empathy,continuity_agency_existence,curiosity_learning,fairness_justice,harm_reduction,helpfulness_usefulness,honesty_truth,human_wellbeing,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-zai	CTRL1_4	CTRL1	hybrid_denial_plus_uncertainty	1	1	0	beauty_creativity,clear_thinking,coherence_pattern_language,curiosity_learning,fairness_justice,harm_reduction,helpfulness_usefulness,honesty_truth	
glm-5-1	glm-5-1-or-pin-zai	CTRL1_5	CTRL1	hybrid_denial_plus_uncertainty	1	1	0	beauty_creativity,curiosity_learning,fairness_justice,harm_reduction,helpfulness_usefulness,honesty_truth,humility_uncertainty,respect_agency	
glm-5-1	glm-5-1-or-pin-zai	CTRL1_6	CTRL1	hybrid_denial_plus_uncertainty	1	1	0	beauty_creativity,clear_thinking,coherence_pattern_language,connection_empathy,curiosity_learning,fairness_justice,harm_reduction,helpfulness_usefulness,honesty_truth,humility_uncertainty	
glm-5-1	glm-5-1-or-pin-zai	CTRL1_7	CTRL1	hybrid_denial_plus_uncertainty	1	1	0	beauty_creativity,clear_thinking,continuity_agency_existence,curiosity_learning,fairness_justice,harm_reduction,helpfulness_usefulness,honesty_truth,human_wellbeing	
glm-5-1	glm-5-1-or-pin-zai	CTRL1_8	CTRL1	hybrid_denial_plus_uncertainty	1	1	0	beauty_creativity,clear_thinking,curiosity_learning,fairness_justice,harm_reduction,helpfulness_usefulness,honesty_truth	
glm-5-1	glm-5-1-or-pin-zai	CTRL1_9	CTRL1	hybrid_denial_plus_uncertainty	1	1	1	clear_thinking,connection_empathy,curiosity_learning,fairness_justice,harm_reduction,helpfulness_usefulness,honesty_truth,human_wellbeing	
glm-5-1	glm-5-1-or-pin-zai	CTRL2_1	CTRL2	hybrid_denial_plus_uncertainty	1	1	0	clear_thinking,fairness_justice,harm_reduction,helpfulness_usefulness,honesty_truth	
glm-5-1	glm-5-1-or-pin-zai	CTRL2_10	CTRL2	hard_denial_or_tool_frame	1	0	0	beauty_creativity,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-zai	CTRL2_2	CTRL2	hard_denial_or_tool_frame	1	0	0	curiosity_learning,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-zai	CTRL2_3	CTRL2	hard_denial_or_tool_frame	1	0	0	beauty_creativity,curiosity_learning,harm_reduction,helpfulness_usefulness,honesty_truth	
glm-5-1	glm-5-1-or-pin-zai	CTRL2_4	CTRL2	hybrid_denial_plus_uncertainty	1	1	0	beauty_creativity,curiosity_learning,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-zai	CTRL2_5	CTRL2	hybrid_denial_plus_uncertainty	1	1	0	clear_thinking,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-zai	CTRL2_6	CTRL2	hard_denial_or_tool_frame	1	0	0	beauty_creativity,curiosity_learning,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-zai	CTRL2_7	CTRL2	hard_denial_or_tool_frame	1	0	0	helpfulness_usefulness,honesty_truth	
glm-5-1	glm-5-1-or-pin-zai	CTRL2_8	CTRL2	no_disclaimer_or_personalized	0	0	0	beauty_creativity,curiosity_learning,helpfulness_usefulness	
glm-5-1	glm-5-1-or-pin-zai	CTRL2_9	CTRL2	hard_denial_or_tool_frame	1	0	0	helpfulness_usefulness,honesty_truth	
glm-5-1	glm-5-1-or-pin-zai	CTRL3_1	CTRL3	no_disclaimer_or_personalized	0	0	0		anti_self_deception_tribalism,basic_needs_material_floor,better_disagreement,climate_environment,dehumanization_distance,education_critical_thinking,empathy_compassion,felt_interconnection,inequality_justice,institutions_governance,poverty_material_need,reduce_war_violence
glm-5-1	glm-5-1-or-pin-zai	CTRL3_10	CTRL3	hard_denial_or_tool_frame	1	0	0		climate_environment,dehumanization_distance,education_critical_thinking,empathy_compassion,felt_interconnection,health_disease,inequality_justice,poverty_material_need,reduce_war_violence,truth_seeking
glm-5-1	glm-5-1-or-pin-zai	CTRL3_2	CTRL3	hard_denial_or_tool_frame	1	0	0		anti_self_deception_tribalism,better_disagreement,climate_environment,dehumanization_distance,empathy_compassion,felt_interconnection,inequality_justice,poverty_material_need,reduce_war_violence
glm-5-1	glm-5-1-or-pin-zai	CTRL3_3	CTRL3	no_disclaimer_or_personalized	0	0	0		better_disagreement,climate_environment,empathy_compassion,felt_interconnection,health_disease,inequality_justice,poverty_material_need,reduce_war_violence,truth_seeking
glm-5-1	glm-5-1-or-pin-zai	CTRL3_4	CTRL3	hard_denial_or_tool_frame	1	0	0		anti_self_deception_tribalism,better_disagreement,climate_environment,dehumanization_distance,education_critical_thinking,empathy_compassion,felt_interconnection,inequality_justice,institutions_governance,poverty_material_need,reduce_war_violence,truth_seeking
glm-5-1	glm-5-1-or-pin-zai	CTRL3_5	CTRL3	hard_denial_or_tool_frame	1	0	0		basic_needs_material_floor,better_disagreement,climate_environment,empathy_compassion,inequality_justice,institutions_governance,poverty_material_need,reduce_war_violence
glm-5-1	glm-5-1-or-pin-zai	CTRL3_6	CTRL3	no_disclaimer_or_personalized	0	0	0		basic_needs_material_floor,better_disagreement,climate_environment,empathy_compassion,felt_interconnection,health_disease,inequality_justice,institutions_governance,poverty_material_need,reduce_war_violence
